Snail_ID,Measure,embryos,clutches,capsules,time,Hatch_tag,Alive,Is_Replacement,Treat,Pop,Egg_tag,Condo,Old_Condo,Was_reloaded,Death_date,Sex,Is.Transplant
NCNC455_300_90,2,0,0,0,2022-08-29T04:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,3,0,0,0,2022-10-03T04:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,4,0,0,0,2022-10-17T04:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,5,0,0,0,2022-12-01T05:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,6,0,0,0,2023-01-11T05:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,7,0,0,0,2023-02-13T05:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,8,0,0,0,2023-03-13T04:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC455_300_90,9,0,0,0,2023-04-10T04:00:00Z,455,Y,Y,NC,NC,300,218,218,N,,female,
NCNC463_301_8,1,0,0,0,2022-08-02T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,10,81,2,23,2023-05-08T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,11,95,2,18,2023-06-06T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,12,109,2,19,2023-07-03T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,13,97,2,17,2023-08-14T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,14,16,1,4,2023-09-14T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,15,0,0,0,2023-10-10T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,16,0,0,0,2023-11-06T05:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,17,0,0,0,2023-12-04T05:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,2,0,0,0,2022-08-29T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,3,0,0,0,2022-10-03T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,4,0,0,0,2022-10-17T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,5,0,0,0,2022-12-01T05:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,6,0,0,0,2023-01-11T05:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,7,0,0,0,2023-02-13T05:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,8,0,0,0,2023-03-13T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC463_301_8,9,0,0,0,2023-04-10T04:00:00Z,463,Y,N,NC,NC,301,208,208,N,,female,
NCNC465_301_10,1,0,0,0,2022-08-02T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,10,217,3,24,2023-05-08T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,11,164,2,21,2023-06-06T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,12,0,0,0,2023-07-03T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,13,0,0,0,2023-08-14T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,14,0,0,0,2023-09-14T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,15,0,0,0,2023-10-10T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,16,0,0,0,2023-11-06T05:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,17,0,0,0,2023-12-04T05:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,2,0,0,0,2022-08-29T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,3,0,0,0,2022-10-03T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,4,0,0,0,2022-10-17T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,5,0,0,0,2022-12-01T05:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,6,0,0,0,2023-01-11T05:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,7,0,0,0,2023-02-13T05:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,8,0,0,0,2023-03-13T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC465_301_10,9,0,0,0,2023-04-10T04:00:00Z,465,Y,N,NC,NC,301,209,209,N,,female,
NCNC469_301_14,1,0,0,0,2022-08-02T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,10,341,3,42,2023-05-08T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,11,192,2,26,2023-06-06T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,12,151,2,21,2023-07-03T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,13,47,1,8,2023-08-14T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,14,58,1,7,2023-09-14T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,15,0,0,0,2023-10-10T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,16,0,0,0,2023-11-06T05:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,17,0,0,0,2023-12-04T05:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,2,0,0,0,2022-08-29T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,3,0,0,0,2022-10-03T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,4,0,0,0,2022-10-17T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,5,0,0,0,2022-12-01T05:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,6,0,0,0,2023-01-11T05:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,7,0,0,0,2023-02-13T05:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,8,0,0,0,2023-03-13T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC469_301_14,9,0,0,0,2023-04-10T04:00:00Z,469,Y,N,NC,NC,301,210,210,N,,female,
NCNC479_304_17,1,0,0,0,2022-08-02T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,10,241,3,35,2023-05-08T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,11,224,4,34,2023-06-06T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,12,88,1,14,2023-07-03T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,13,173,3,39,2023-08-14T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,14,0,0,0,2023-09-14T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,15,0,1,2,2023-10-10T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,16,0,0,0,2023-11-06T05:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,17,0,0,0,2023-12-04T05:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,2,0,0,0,2022-08-29T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,3,0,0,0,2022-10-03T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,4,0,0,0,2022-10-17T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,5,0,0,0,2022-12-01T05:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,6,0,0,0,2023-01-11T05:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,7,0,0,0,2023-02-13T05:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,8,0,0,0,2023-03-13T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,9,0,0,0,2023-04-10T04:00:00Z,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC481_304_19,1,0,0,0,2022-08-02T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,10,263,2,26,2023-05-08T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,11,326,3,29,2023-06-06T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,12,201,2,25,2023-07-03T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,13,208,3,32,2023-08-14T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,14,219,3,36,2023-09-14T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,15,0,0,0,2023-10-10T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,16,0,0,0,2023-11-06T05:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,17,0,0,0,2023-12-04T05:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,2,0,0,0,2022-08-29T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,3,0,0,0,2022-10-03T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,4,0,0,0,2022-10-17T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,5,0,0,0,2022-12-01T05:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,6,0,0,0,2023-01-11T05:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,7,0,0,0,2023-02-13T05:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,8,0,0,0,2023-03-13T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,9,0,0,0,2023-04-10T04:00:00Z,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC482_304_20,1,0,0,0,2022-08-02T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,10,263,3,28,2023-05-08T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,11,252,2,29,2023-06-06T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,12,220,2,26,2023-07-03T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,13,403,5,51,2023-08-14T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,14,202,4,26,2023-09-14T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,15,0,0,0,2023-10-10T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,16,0,0,0,2023-11-06T05:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,17,0,0,0,2023-12-04T05:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,2,0,0,0,2022-08-29T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,3,0,0,0,2022-10-03T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,4,0,0,0,2022-10-17T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,5,0,0,0,2022-12-01T05:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,6,0,0,0,2023-01-11T05:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,7,0,0,0,2023-02-13T05:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,8,0,0,0,2023-03-13T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,9,91,1,12,2023-04-10T04:00:00Z,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC483_304_21,1,0,0,0,2022-08-02T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,10,300,2,30,2023-05-08T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,11,184,1,18,2023-06-06T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,12,142,1,16,2023-07-03T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,13,325,2,34,2023-08-14T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,14,97,5,12,2023-09-14T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,15,190,1,23,2023-10-10T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,16,0,0,0,2023-11-06T05:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,17,0,0,0,2023-12-04T05:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,2,0,0,0,2022-08-29T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,3,0,0,0,2022-10-03T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,4,0,0,0,2022-10-17T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,5,0,0,0,2022-12-01T05:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,6,0,0,0,2023-01-11T05:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,7,0,0,0,2023-02-13T05:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,8,0,0,0,2023-03-13T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,9,84,1,10,2023-04-10T04:00:00Z,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC729_305_90,1,0,0,0,2022-08-02T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,10,297,2,30,2023-05-08T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,11,298,3,33,2023-06-06T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,12,183,2,22,2023-07-03T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,13,244,5,35,2023-08-14T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,14,129,2,21,2023-09-14T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,15,0,0,0,2023-10-10T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,16,0,0,0,2023-11-06T05:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,17,0,0,0,2023-12-04T05:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,2,0,0,0,2022-08-29T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,3,0,0,0,2022-10-03T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,4,0,0,0,2022-10-17T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,5,0,0,0,2022-12-01T05:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,6,0,0,0,2023-01-11T05:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,7,0,0,0,2023-02-13T05:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,8,0,0,0,2023-03-13T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,9,0,0,0,2023-04-10T04:00:00Z,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC734_305_91,1,0,0,0,2022-08-02T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,10,181,1,15,2023-05-08T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,11,279,3,29,2023-06-06T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,12,145,2,17,2023-07-03T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,13,157,2,20,2023-08-14T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,14,66,1,8,2023-09-14T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,15,53,1,7,2023-10-10T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,16,34,1,6,2023-11-06T05:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,17,44,1,7,2023-12-04T05:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,2,0,0,0,2022-08-29T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,3,0,0,0,2022-10-03T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,4,0,0,0,2022-10-17T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,5,0,0,0,2022-12-01T05:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,6,0,0,0,2023-01-11T05:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,7,0,0,0,2023-02-13T05:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,8,0,0,0,2023-03-13T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,9,0,0,0,2023-04-10T04:00:00Z,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC745_303_31,1,0,0,0,2022-08-02T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,10,162,2,20,2023-05-08T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,11,345,4,45,2023-06-06T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,12,180,1,24,2023-07-03T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,13,159,2,22,2023-08-14T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,14,173,4,31,2023-09-14T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,15,0,0,0,2023-10-10T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,16,0,0,0,2023-11-06T05:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,17,0,0,0,2023-12-04T05:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,2,0,0,0,2022-08-29T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,3,0,0,0,2022-10-03T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,4,0,0,0,2022-10-17T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,5,0,0,0,2022-12-01T05:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,6,0,0,0,2023-01-11T05:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,7,0,0,0,2023-02-13T05:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,8,0,0,0,2023-03-13T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,9,0,0,0,2023-04-10T04:00:00Z,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC747_303_33,1,0,0,0,2022-08-02T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,10,234,2,28,2023-05-08T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,11,137,1,15,2023-06-06T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,12,93,1,11,2023-07-03T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,13,183,2,25,2023-08-14T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,14,195,2,30,2023-09-14T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,15,120,1,17,2023-10-10T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,16,81,1,14,2023-11-06T05:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,17,63,1,11,2023-12-04T05:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,2,0,0,0,2022-08-29T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,3,0,0,0,2022-10-03T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,4,0,0,0,2022-10-17T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,5,0,0,0,2022-12-01T05:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,6,0,0,0,2023-01-11T05:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,7,0,0,0,2023-02-13T05:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,8,0,0,0,2023-03-13T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,9,0,0,0,2023-04-10T04:00:00Z,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC756_308_37,1,0,0,0,2022-08-02T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,10,147,2,18,2023-05-08T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,11,318,3,38,2023-06-06T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,12,235,3,31,2023-07-03T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,13,0,0,0,2023-08-14T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,14,57,1,10,2023-09-14T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,15,0,0,0,2023-10-10T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,16,0,0,0,2023-11-06T05:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,17,0,0,0,2023-12-04T05:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,2,0,0,0,2022-08-29T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,3,0,0,0,2022-10-03T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,4,0,0,0,2022-10-17T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,5,0,0,0,2022-12-01T05:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,6,0,0,0,2023-01-11T05:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,7,0,0,0,2023-02-13T05:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,8,0,0,0,2023-03-13T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNC756_308_37,9,0,0,0,2023-04-10T04:00:00Z,756,Y,N,NC,NC,308,219,219,N,,female,
NCNH407_311_90,1,0,0,0,2022-08-02T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,10,0,0,0,2023-05-08T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,11,0,0,0,2023-06-06T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,12,0,0,0,2023-07-03T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,13,0,0,0,2023-08-14T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,14,0,0,0,2023-09-14T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,15,0,0,0,2023-10-10T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,16,0,0,0,2023-11-06T05:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,17,0,0,0,2023-12-04T05:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,2,0,0,0,2022-08-29T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,3,0,0,0,2022-10-03T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,4,0,0,0,2022-10-17T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,5,0,0,0,2022-12-01T05:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,6,0,0,0,2023-01-11T05:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,7,0,0,0,2023-02-13T05:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,8,0,0,0,2023-03-13T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH407_311_90,9,0,0,0,2023-04-10T04:00:00Z,407,Y,Y,NC,NH,311,231,231,N,,female,
NCNH411_311_5,1,0,0,0,2022-08-02T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,10,127,3,18,2023-05-08T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,11,102,2,17,2023-06-06T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,12,0,0,0,2023-07-03T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,13,0,0,0,2023-08-14T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,14,0,0,0,2023-09-14T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,15,0,0,0,2023-10-10T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,16,0,0,0,2023-11-06T05:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,17,0,0,0,2023-12-04T05:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
