Snail_ID,Measure,m,time,pgrowth,Hatch_tag,Alive,Is_Replacement,Treat,Pop,Egg_tag,Condo,Old_Condo,Was_reloaded,Death_date,Sex,Is.Transplant
NCNC479_304_17,6,20.41,2023-01-11T00:00:00Z,0.031274861343510985,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,2,4.45,2022-08-28T00:00:00Z,3.9685213275095554,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,3,12.85,2022-10-02T00:00:00Z,3.076194127825005,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,4,15.54,2022-10-16T00:00:00Z,1.3669262613748456,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC479_304_17,1,1.556,2022-08-01T00:00:00Z,,479,Y,N,NC,NC,304,213,213,N,,female,
NCNC480_304_18,1,1.819,2022-08-01T00:00:00Z,,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,2,4.81,2022-08-28T00:00:00Z,3.6671595508506627,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,3,12.49,2022-10-02T00:00:00Z,2.763880646551975,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,4,13.7,2022-10-16T00:00:00Z,0.6626681987409677,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,5,17.38,2022-12-01T00:00:00Z,0.5185666373852094,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,6,18.15,2023-01-11T00:00:00Z,0.10578869943089764,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,14,19.51,2023-09-13T00:00:00Z,0.197929752312187,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,11,20.17,2023-06-05T00:00:00Z,-0.023848961290484638,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,12,18.63,2023-07-02T00:00:00Z,-0.29372765282742463,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,13,18.35,2023-08-13T00:00:00Z,-0.03604971508270882,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,8,17.99,2023-03-13T00:00:00Z,-0.051233414294948876,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,15,21.14,2023-10-09T00:00:00Z,0.3090914201213213,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,16,21.35,2023-11-06T00:00:00Z,0.035308943685352645,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,17,22.66,2023-12-04T00:00:00Z,0.21290316020023958,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,9,20.21,2023-04-09T00:00:00Z,0.4318984618181698,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,10,20.31,2023-05-07T00:00:00Z,0.017629568742871804,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC480_304_18,7,18.25,2023-02-13T00:00:00Z,0.016651444737481036,480,Y,N,NC,NC,304,210,210,N,,male,
NCNC481_304_19,2,5.16,2022-08-28T00:00:00Z,3.8617820523840996,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,1,1.855,2022-08-01T00:00:00Z,,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,15,24.11,2023-10-09T00:00:00Z,0.09533606659064553,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,16,24.41,2023-11-06T00:00:00Z,0.044174726344725634,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,7,20.68,2023-02-13T00:00:00Z,-0.04652065482623202,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,8,21.11,2023-03-13T00:00:00Z,0.0735263467330105,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,9,21.27,2023-04-09T00:00:00Z,0.027969715802900197,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,10,21.23,2023-05-07T00:00:00Z,-0.006722465092834362,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,11,21.24,2023-06-05T00:00:00Z,0.0016238775246479875,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,12,23.07,2023-07-02T00:00:00Z,0.3065685030620324,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,13,23.46,2023-08-13T00:00:00Z,0.03992170716395904,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,14,23.52,2023-09-13T00:00:00Z,0.008239951739885676,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,6,21,2023-01-11T00:00:00Z,0.035100640424134966,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,17,22.82,2023-12-04T00:00:00Z,-0.24026639701765218,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,4,15.14,2022-10-16T00:00:00Z,1.716595691847389,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,5,20.7,2022-12-01T00:00:00Z,0.6823029181199036,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC481_304_19,3,11.93,2022-10-02T00:00:00Z,2.423529029672644,481,Y,N,NC,NC,304,214,214,N,,female,
NCNC482_304_20,12,21.75,2023-07-02T00:00:00Z,0.03250161949848174,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,4,15.54,2022-10-16T00:00:00Z,1.24408816574193,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,6,21.39,2023-01-11T00:00:00Z,0.03445600448297448,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,7,21.48,2023-02-13T00:00:00Z,0.0127242838512176,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,8,21.34,2023-03-13T00:00:00Z,-0.023350929556875677,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,5,21.09,2022-12-01T00:00:00Z,0.6660816735599928,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,10,21.45,2023-05-07T00:00:00Z,0.001665403765649387,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,11,21.56,2023-06-05T00:00:00Z,0.01763983379701184,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,3,13.07,2022-10-02T00:00:00Z,2.996745927033362,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,9,21.44,2023-04-09T00:00:00Z,0.017316648525156353,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,1,2.022,2022-08-01T00:00:00Z,,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,2,4.65,2022-08-28T00:00:00Z,3.132430290232402,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,14,21.85,2023-09-13T00:00:00Z,0.023711187118391486,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,17,25.66,2023-12-04T00:00:00Z,0.08739106717308154,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,16,25.04,2023-11-06T00:00:00Z,0.24221617007011975,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,13,21.69,2023-08-13T00:00:00Z,-0.006577004410124321,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC482_304_20,15,23.4,2023-10-09T00:00:00Z,0.2639442627669242,482,Y,N,NC,NC,304,215,215,N,,female,
NCNC483_304_21,8,23.41,2023-03-13T00:00:00Z,-0.031889661546158354,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,1,1.702,2022-08-01T00:00:00Z,,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,2,4.61,2022-08-28T00:00:00Z,3.759401530627371,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,3,13.68,2022-10-02T00:00:00Z,3.156528663421354,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,4,15.86,2022-10-16T00:00:00Z,1.0617780201856775,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,5,23.18,2022-12-01T00:00:00Z,0.828389754516845,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,6,23.57,2023-01-11T00:00:00Z,0.0407031083861531,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,7,23.62,2023-02-13T00:00:00Z,0.0064217026102930674,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,14,23.93,2023-09-13T00:00:00Z,0.04754035107388255,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,15,23.93,2023-10-09T00:00:00Z,0,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,12,24.28,2023-07-02T00:00:00Z,,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,13,23.58,2023-08-13T00:00:00Z,-0.06962829843765173,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,9,23.65,2023-04-09T00:00:00Z,0.03778429733887201,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,10,23.59,2023-05-08T00:00:00Z,-0.008759000923175275,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,16,25.14,2023-11-06T00:00:00Z,0.1763242016362465,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC483_304_21,17,25.65,2023-12-04T00:00:00Z,0.07175204538276692,483,Y,N,NC,NC,304,216,216,N,,female,
NCNC729_305_90,1,1.658,2022-08-07T00:00:00Z,,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,3,14.24,2022-10-02T00:00:00Z,3.0472935531711487,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,10,23.97,2023-05-08T00:00:00Z,0.03179994464743707,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,11,23.85,2023-06-05T00:00:00Z,-0.01792279050433221,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,12,24,2023-07-02T00:00:00Z,0.02322348517311834,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,13,23.52,2023-08-13T00:00:00Z,-0.04809011708398758,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,14,23.68,2023-09-13T00:00:00Z,0.02187234966701812,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,15,24.3,2023-10-09T00:00:00Z,0.09945534841326875,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,16,25.37,2023-11-06T00:00:00Z,0.15401499311291644,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,2,4.98,2022-08-28T00:00:00Z,5.37679639467592,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,6,23.71,2023-01-11T00:00:00Z,0.08268540513638456,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,7,23.71,2023-02-13T00:00:00Z,0,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,4,17.25,2022-10-16T00:00:00Z,1.3791178436533658,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,5,22.92,2022-12-01T00:00:00Z,0.6197336437158363,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,17,25.7,2023-12-04T00:00:00Z,0.04616643302604029,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,8,23.7,2023-03-13T00:00:00Z,-0.0015066027085897105,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC729_305_90,9,23.75,2023-04-09T00:00:00Z,0.007805794782833608,729,Y,Y,NC,NC,305,217,217,N,,female,
NCNC733_305_26,3,11.27,2022-10-02T00:00:00Z,2.853325418991215,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,15,20.18,2023-10-09T00:00:00Z,0.2605262340811487,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,16,20.52,2023-11-06T00:00:00Z,0.059689254725481256,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,9,18.36,2023-04-09T00:00:00Z,0.03445924198992589,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,10,18.46,2023-05-08T00:00:00Z,0.018732250413022733,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,11,18.65,2023-06-05T00:00:00Z,0.03657782025068279,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,12,18.72,2023-07-02T00:00:00Z,0.01387624028938994,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,13,18.77,2023-08-13T00:00:00Z,0.006351105362178977,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,14,18.86,2023-09-13T00:00:00Z,0.015431598958093318,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,1,1.583,2022-08-01T00:00:00Z,,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,2,4.21,2022-08-28T00:00:00Z,3.6891649804142723,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,4,13.27,2022-10-16T00:00:00Z,1.1737024639405957,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,5,17.72,2022-12-01T00:00:00Z,0.6306500517821334,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,6,18.24,2023-01-11T00:00:00Z,0.07056888683627527,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,7,18.48,2023-02-13T00:00:00Z,0.03962021512062819,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,8,18.19,2023-03-13T00:00:00Z,-0.05647359652795059,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC733_305_26,17,20.45,2023-12-04T00:00:00Z,-0.012203318955017473,733,Y,N,NC,NC,305,209,209,N,,male,
NCNC734_305_91,10,22.85,2023-05-07T00:00:00Z,0.009390705479939143,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,17,23.6,2023-12-04T00:00:00Z,0.036512214342376836,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,3,14.28,2022-10-02T00:00:00Z,,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,4,15.55,2022-10-16T00:00:00Z,0.6104318858207725,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,6,22.84,2023-01-11T00:00:00Z,0.06056460058345703,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,7,22.75,2023-02-13T00:00:00Z,-0.011963646089230284,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,8,22.85,2023-03-13T00:00:00Z,0.01566541240922703,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,11,22.83,2023-06-05T00:00:00Z,-0.0030194606151279224,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,16,23.36,2023-11-06T00:00:00Z,-0.004583547223913076,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,5,22.28,2022-12-01T00:00:00Z,0.7848657370200129,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,14,23.62,2023-09-14T00:00:00Z,0.03727314443213725,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,9,22.79,2023-04-09T00:00:00Z,-0.009737578024948679,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,12,23.41,2023-07-02T00:00:00Z,0.09296103742437722,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,13,23.34,2023-08-13T00:00:00Z,-0.0071298759179994065,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC734_305_91,15,23.39,2023-10-09T00:00:00Z,-0.03913326163346165,734,Y,Y,NC,NC,305,211,211,N,,female,
NCNC735_305_28,2,5.3,2022-08-28T00:00:00Z,4.294528899160466,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,4,16.14,2022-10-16T00:00:00Z,1.0833382677288395,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,1,1.703,2022-08-01T00:00:00Z,,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,6,20.51,2023-01-11T00:00:00Z,0.1674812066860376,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,3,13.88,2022-10-02T00:00:00Z,2.788872614962412,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,13,21.14,2023-08-13T00:00:00Z,0.03061006333593408,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,14,21.25,2023-09-13T00:00:00Z,0.01674306255343705,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,15,22.06,2023-10-09T00:00:00Z,0.14398478352215527,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,16,24.63,2023-11-06T00:00:00Z,0.39434406349925233,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,17,24.98,2023-12-04T00:00:00Z,0.050406601877828194,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,7,20.46,2023-02-13T00:00:00Z,-0.007396125142289378,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,5,19.15,2022-12-01T00:00:00Z,0.37243541650948675,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,9,20.41,2023-04-09T00:00:00Z,-0.023512893354948883,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,10,20.61,2023-05-07T00:00:00Z,0.0348325582722353,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,11,20.79,2023-06-05T00:00:00Z,0.029989692449228222,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,8,20.54,2023-03-13T00:00:00Z,0.013938271204372299,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC735_305_28,12,20.87,2023-07-02T00:00:00Z,0.014225527358813217,735,Y,N,NC,NC,305,208,208,N,,male,
NCNC743_303_29,3,13.67,2022-10-02T00:00:00Z,3.2321373604987436,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,4,14.67,2022-10-16T00:00:00Z,0.5055661331742956,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,1,1.428,2022-08-01T00:00:00Z,,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,10,18.21,2023-05-07T00:00:00Z,0.009820198458387885,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,11,18.39,2023-06-05T00:00:00Z,0.03392349367032921,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,12,20.23,2023-07-02T00:00:00Z,0.3538081789525638,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,13,20.25,2023-08-13T00:00:00Z,0.0023527476121332214,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,2,4.49,2022-08-28T00:00:00Z,4.3341776985726055,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,14,20.51,2023-09-13T00:00:00Z,0.04116259376747422,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,15,22.07,2023-10-09T00:00:00Z,0.2823464958823463,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,17,24.49,2023-12-04T00:00:00Z,0.2619863778958287,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,5,17.78,2022-12-01T00:00:00Z,0.41885221792552496,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,6,18.31,2023-01-11T00:00:00Z,0.07166744592539409,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,7,18.27,2023-02-13T00:00:00Z,-0.006627017665616908,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,8,18.11,2023-03-13T00:00:00Z,-0.03140970360011597,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,9,18.16,2023-04-09T00:00:00Z,0.010212007604160078,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC743_303_29,16,22.76,2023-11-06T00:00:00Z,0.11000828259066786,743,Y,N,NC,NC,303,214,214,N,,male,
NCNC744_303_91,5,17.53,2022-12-01T00:00:00Z,0.5341586906170148,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,3,12.47,2022-10-02T00:00:00Z,,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,4,13.72,2022-10-16T00:00:00Z,0.6846823236042798,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,8,17.48,2023-03-13T00:00:00Z,0.006134908102617409,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,6,17.68,2023-01-11T00:00:00Z,0.020783521124201343,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,14,18.55,2023-09-13T00:00:00Z,0.07212388182555873,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,7,17.45,2023-02-13T00:00:00Z,-0.03967215446148975,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,12,18.29,2023-07-02T00:00:00Z,-0.06222921594393194,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,13,18.14,2023-08-13T00:00:00Z,-0.01960526295468057,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,9,17.62,2023-04-09T00:00:00Z,0.029549736484524303,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,15,19.96,2023-10-09T00:00:00Z,0.2821684317959594,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,16,20.2,2023-11-06T00:00:00Z,0.04269601759829822,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,17,20.41,2023-12-04T00:00:00Z,0.03694386690404894,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,10,17.7,2023-05-07T00:00:00Z,0.01617994835443337,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC744_303_91,11,18.6,2023-06-05T00:00:00Z,0.17117026430251148,744,Y,Y,NC,NC,303,219,219,N,,male,
NCNC745_303_31,3,12.56,2022-10-02T00:00:00Z,2.649042911225985,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,5,19.17,2022-12-01T00:00:00Z,0.6239348286453783,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,15,19.82,2023-10-09T00:00:00Z,0.08042898724278658,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,16,20.33,2023-11-06T00:00:00Z,0.09077724454549241,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,4,14.4,2022-10-16T00:00:00Z,0.9812908597133907,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,9,19.16,2023-04-09T00:00:00Z,0.011617109882577914,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,10,18.48,2023-05-07T00:00:00Z,-0.12897285246902257,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,11,19.93,2023-06-05T00:00:00Z,0.26081217304265714,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,12,19.29,2023-07-02T00:00:00Z,-0.12081328527761004,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,13,19.71,2023-08-13T00:00:00Z,0.05129718643037684,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,14,19.41,2023-09-13T00:00:00Z,-0.04946429136344355,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,1,1.426,2022-08-01T00:00:00Z,,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,2,5.03,2022-08-28T00:00:00Z,4.779390750063439,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,17,20.63,2023-12-04T00:00:00Z,0.05233047134083346,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,6,19.24,2023-01-11T00:00:00Z,0.008890366340397193,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,7,19.28,2023-02-13T00:00:00Z,0.006293664542278421,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC745_303_31,8,19.1,2023-03-13T00:00:00Z,-0.033494225609320694,745,Y,N,NC,NC,303,220,220,N,,female,
NCNC746_303_90,10,16.81,2023-05-07T00:00:00Z,0.02131157349758439,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,11,17.97,2023-06-05T00:00:00Z,0.23036753704399615,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,12,18.32,2023-07-02T00:00:00Z,0.0714687061644792,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,6,16.68,2023-01-11T00:00:00Z,0.041298921024068846,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,2,3.09,2022-08-28T00:00:00Z,,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,3,12.66,2022-10-02T00:00:00Z,4.11164107910218,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,16,19.1,2023-11-06T00:00:00Z,0.04706614820366717,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,7,16.82,2023-02-13T00:00:00Z,0.025331261198635602,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,8,16.79,2023-03-13T00:00:00Z,-0.00637545195710798,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,9,16.71,2023-04-09T00:00:00Z,-0.017687800272814247,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,15,18.85,2023-10-09T00:00:00Z,0.0950677579953707,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,17,19.32,2023-12-04T00:00:00Z,0.04091012923959081,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,4,14.25,2022-10-16T00:00:00Z,0.8486485630747609,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,5,16.4,2022-12-01T00:00:00Z,0.30595497696686014,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,13,18.29,2023-08-13T00:00:00Z,-0.003902059208660269,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC746_303_90,14,18.39,2023-09-13T00:00:00Z,0.01759050247476246,746,Y,Y,NC,NC,303,220,220,N,,male,
NCNC747_303_33,8,22.08,2023-03-13T00:00:00Z,-0.06727410296938352,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,4,15.19,2022-10-16T00:00:00Z,1.3672638280604943,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,3,12.56,2022-10-02T00:00:00Z,3.1236920830824078,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,13,22.41,2023-08-13T00:00:00Z,-0.0021239315377785672,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,1,1.348,2022-08-01T00:00:00Z,,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,2,4.28,2022-08-28T00:00:00Z,4.371872945419741,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,7,22.5,2023-02-13T00:00:00Z,0.0325021394768088,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,17,22.41,2023-12-04T00:00:00Z,-0.0741006700931135,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,14,22.69,2023-09-13T00:00:00Z,0.040062897161408095,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,15,22.84,2023-10-09T00:00:00Z,0.025345849964297784,747,Y,N,NC,NC,303,212,212,N,,female,
NCNC747_303_33,16,22.88,2023-11-06T00:00:00Z,0.0062494157099468595,747,Y,N,NC,NC,303,212,212,N,,female,
