Snail_ID,Hatch_tag,Alive,Is_Replacement,Treat,Pop,Egg_tag,Condo,Old_Condo,Was_reloaded,Death_date,Sex,Is.Transplant,Measure,time,c,Month
NCNC744_303_91,744,Y,Y,NC,NC,303,219,219,N,,male,,14,2023-10-30T00:00:00Z,0.2142857145,11/23
NCNC744_303_91,744,Y,Y,NC,NC,303,219,219,N,,male,,15,2023-11-27T00:00:00Z,0.2142857145,12/23
NCNC745_303_31,745,Y,N,NC,NC,303,220,220,N,,female,,1,2022-09-05T00:00:00Z,1.5,09/22
NCNC745_303_31,745,Y,N,NC,NC,303,220,220,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNC745_303_31,745,Y,N,NC,NC,303,220,220,N,,female,,3,2022-11-21T00:00:00Z,0,11/22
NCNC745_303_31,745,Y,N,NC,NC,303,220,220,N,,female,,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNC745_303_31,745,Y,N,NC,NC,303,220,220,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNC745_303_31,745,Y,N,NC,NC,303,220,220,N,,female,,6,2023-03-06T00:00:00Z,0.071428571,03/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,1,2022-09-05T00:00:00Z,1.166666667,09/22
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,8,2023-04-30T00:00:00Z,0.4285714285,05/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,9,2023-05-29T00:00:00Z,0.7142857145,06/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,10,2023-06-25T00:00:00Z,0.642857143,07/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,11,2023-07-30T00:00:00Z,0.7857142855,08/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,12,2023-09-06T00:00:00Z,0.2857142855,09/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,13,2023-10-01T00:00:00Z,0.3125,10/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,14,2023-10-30T00:00:00Z,0.142857143,11/23
NCNC746_303_90,746,Y,Y,NC,NC,303,220,220,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNC747_303_33,747,Y,N,NC,NC,303,212,212,N,,female,,1,2022-09-05T00:00:00Z,1,09/22
NCNC747_303_33,747,Y,N,NC,NC,303,212,212,N,,female,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNC747_303_33,747,Y,N,NC,NC,303,212,212,N,,female,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNC747_303_33,747,Y,N,NC,NC,303,212,212,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNC747_303_33,747,Y,N,NC,NC,303,212,212,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNC747_303_33,747,Y,N,NC,NC,303,212,212,N,,female,,6,2023-03-06T00:00:00Z,0.214285714,03/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,1,2022-09-05T00:00:00Z,2,09/22
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,2,2022-10-12T00:00:00Z,1,10/22
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,5,2023-02-06T00:00:00Z,0.142857143,02/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,6,2023-03-06T00:00:00Z,0.5,03/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,7,2023-04-09T00:00:00Z,0.5714285715,04/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,8,2023-04-30T00:00:00Z,0.4285714285,05/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,9,2023-05-29T00:00:00Z,0.7142857145,06/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,10,2023-06-25T00:00:00Z,0.5714285715,07/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,11,2023-07-30T00:00:00Z,0.857142857,08/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,12,2023-09-06T00:00:00Z,0.2857142855,09/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,13,2023-10-01T00:00:00Z,0.75,10/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,14,2023-10-30T00:00:00Z,0.2857142855,11/23
NCNC749_303_35,749,Y,N,NC,NC,303,213,213,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,1,2022-09-05T00:00:00Z,0.875,09/22
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,2,2022-10-12T00:00:00Z,1.5,10/22
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,7,2023-04-09T00:00:00Z,0.2142857145,04/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,8,2023-04-30T00:00:00Z,0.357142857,05/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,9,2023-05-29T00:00:00Z,0.5,06/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,10,2023-06-25T00:00:00Z,0.357142857,07/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,11,2023-07-30T00:00:00Z,0.642857143,08/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,12,2023-09-06T00:00:00Z,0.7857142855,09/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,13,2023-10-01T00:00:00Z,0.4375,10/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,14,2023-10-30T00:00:00Z,0.357142857,11/23
NCNC755_308_90,755,Y,Y,NC,NC,308,211,211,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNC756_308_37,756,Y,N,NC,NC,308,219,219,N,,female,,1,2022-09-05T00:00:00Z,1.166666667,09/22
NCNC756_308_37,756,Y,N,NC,NC,308,219,219,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNC756_308_37,756,Y,N,NC,NC,308,219,219,N,,female,,3,2022-11-21T00:00:00Z,0,11/22
NCNC756_308_37,756,Y,N,NC,NC,308,219,219,N,,female,,4,2023-01-11T00:00:00Z,0.142857143,01/23
NCNC756_308_37,756,Y,N,NC,NC,308,219,219,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNC756_308_37,756,Y,N,NC,NC,308,219,219,N,,female,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,1,2022-09-05T00:00:00Z,0.875,09/22
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,2,2022-10-12T00:00:00Z,1.5,10/22
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,4,2023-01-11T00:00:00Z,0.214285714,01/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,7,2023-04-09T00:00:00Z,0.2857142855,04/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,8,2023-04-30T00:00:00Z,0.357142857,05/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,9,2023-05-29T00:00:00Z,0.5,06/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,10,2023-06-25T00:00:00Z,0.7857142855,07/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,11,2023-07-30T00:00:00Z,0.5714285715,08/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,12,2023-09-06T00:00:00Z,0.4285714285,09/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,13,2023-10-01T00:00:00Z,0.75,10/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,14,2023-10-30T00:00:00Z,0,11/23
NCNC758_308_39,758,Y,N,NC,NC,308,207,207,N,,male,,15,2023-11-27T00:00:00Z,0,12/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,1,2022-09-05T00:00:00Z,1.5,09/22
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,2,2022-10-12T00:00:00Z,1,10/22
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,6,2023-03-06T00:00:00Z,0.071428571,03/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,8,2023-04-30T00:00:00Z,0.5714285715,05/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,9,2023-05-29T00:00:00Z,0.5,06/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,10,2023-06-25T00:00:00Z,0.5,07/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,11,2023-07-31T00:00:00Z,0.7142857145,08/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,12,2023-09-06T00:00:00Z,0.4285714285,09/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,13,2023-10-01T00:00:00Z,0.4375,10/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,14,2023-10-30T00:00:00Z,0.4285714285,11/23
NCNC759_308_40,759,Y,N,NC,NC,308,206,206,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNH407_311_90,407,Y,Y,NC,NH,311,231,231,N,,female,,1,2022-09-05T00:00:00Z,1.166666667,09/22
NCNH407_311_90,407,Y,Y,NC,NH,311,231,231,N,,female,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH407_311_90,407,Y,Y,NC,NH,311,231,231,N,,female,,3,2022-11-21T00:00:00Z,0,11/22
NCNH407_311_90,407,Y,Y,NC,NH,311,231,231,N,,female,,4,2023-01-11T00:00:00Z,0.285714286,01/23
NCNH407_311_90,407,Y,Y,NC,NH,311,231,231,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH407_311_90,407,Y,Y,NC,NH,311,231,231,N,,female,,6,2023-03-06T00:00:00Z,0.428571429,03/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,1,2022-09-05T00:00:00Z,0.875,09/22
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,2,2022-10-12T00:00:00Z,1,10/22
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,6,2023-03-06T00:00:00Z,0.071428571,03/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,8,2023-04-30T00:00:00Z,0.5,05/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,9,2023-05-29T00:00:00Z,0.857142857,06/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,10,2023-06-25T00:00:00Z,1.0714285715,07/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,11,2023-07-30T00:00:00Z,0.642857143,08/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,12,2023-09-06T00:00:00Z,0.2857142855,09/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,13,2023-10-01T00:00:00Z,0.8125,10/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,14,2023-10-30T00:00:00Z,0.0714285715,11/23
NCNH409_311_3,409,Y,N,NC,NH,311,226,226,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,1,2022-09-05T00:00:00Z,1.333333333,09/22
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,7,2023-04-09T00:00:00Z,0.357142857,04/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,8,2023-04-30T00:00:00Z,0.5714285715,05/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,9,2023-05-29T00:00:00Z,0.642857143,06/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,10,2023-06-25T00:00:00Z,0.857142857,07/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,11,2023-07-30T00:00:00Z,0.5714285715,08/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,12,2023-09-06T00:00:00Z,0.357142857,09/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,13,2023-10-01T00:00:00Z,0.3125,10/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,14,2023-10-30T00:00:00Z,0,11/23
NCNH410_311_4,410,Y,N,NC,NH,311,225,225,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNH411_311_5,411,Y,N,NC,NH,311,223,223,N,,female,,1,2022-09-05T00:00:00Z,0.666666667,09/22
NCNH411_311_5,411,Y,N,NC,NH,311,223,223,N,,female,,2,2022-10-12T00:00:00Z,0.5,10/22
NCNH411_311_5,411,Y,N,NC,NH,311,223,223,N,,female,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH411_311_5,411,Y,N,NC,NH,311,223,223,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH411_311_5,411,Y,N,NC,NH,311,223,223,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH411_311_5,411,Y,N,NC,NH,311,223,223,N,,female,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,1,2022-09-05T00:00:00Z,0.833333333,09/22
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,2,2022-10-12T00:00:00Z,1,10/22
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,6,2023-03-06T00:00:00Z,0.214285714,03/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,8,2023-04-30T00:00:00Z,0.357142857,05/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,9,2023-05-29T00:00:00Z,1.0714285715,06/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,10,2023-06-25T00:00:00Z,1.0714285715,07/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,11,2023-07-30T00:00:00Z,0.5714285715,08/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,12,2023-09-06T00:00:00Z,0.5714285715,09/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,13,2023-10-01T00:00:00Z,0.375,10/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,14,2023-10-30T00:00:00Z,0.0714285715,11/23
NCNH412_311_6,412,Y,N,NC,NH,311,224,224,N,,male,,15,2023-11-27T00:00:00Z,0,12/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,1,2022-09-05T00:00:00Z,1.5,09/22
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,7,2023-04-09T00:00:00Z,0.2142857145,04/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,8,2023-04-30T00:00:00Z,0.7857142855,05/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,9,2023-05-29T00:00:00Z,0.857142857,06/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,10,2023-06-25T00:00:00Z,1.0714285715,07/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,11,2023-07-30T00:00:00Z,0.5714285715,08/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,12,2023-09-06T00:00:00Z,0.357142857,09/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,13,2023-10-01T00:00:00Z,0.1875,10/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,14,2023-10-30T00:00:00Z,0,11/23
NCNH413_311_7,413,Y,N,NC,NH,311,230,230,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNH421_317_8,421,Y,N,NC,NH,317,229,229,N,,female,,1,2022-09-05T00:00:00Z,1.5,09/22
NCNH421_317_8,421,Y,N,NC,NH,317,229,229,N,,female,,2,2022-10-12T00:00:00Z,1.5,10/22
NCNH421_317_8,421,Y,N,NC,NH,317,229,229,N,,female,,3,2022-11-21T00:00:00Z,0,11/22
NCNH421_317_8,421,Y,N,NC,NH,317,229,229,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH421_317_8,421,Y,N,NC,NH,317,229,229,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH421_317_8,421,Y,N,NC,NH,317,229,229,N,,female,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH422_317_9,422,Y,N,NC,NH,317,230,230,N,,female,,1,2022-09-05T00:00:00Z,0.75,09/22
NCNH422_317_9,422,Y,N,NC,NH,317,230,230,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNH422_317_9,422,Y,N,NC,NH,317,230,230,N,,female,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH422_317_9,422,Y,N,NC,NH,317,230,230,N,,female,,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNH422_317_9,422,Y,N,NC,NH,317,230,230,N,,female,,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNH422_317_9,422,Y,N,NC,NH,317,230,230,N,,female,,6,2023-03-06T00:00:00Z,0.071428571,03/23
NCNH423_317_10,423,Y,N,NC,NH,317,286,281,N,,male,yes,1,2022-09-05T00:00:00Z,2,09/22
NCNH423_317_10,423,Y,N,NC,NH,317,286,281,N,,male,yes,2,2022-10-12T00:00:00Z,1,10/22
NCNH423_317_10,423,Y,N,NC,NH,317,286,281,N,,male,yes,3,2022-11-21T00:00:00Z,0,11/22
NCNH423_317_10,423,Y,N,NC,NH,317,286,281,N,,male,yes,4,2023-01-11T00:00:00Z,0,01/23
NCNH423_317_10,423,Y,N,NC,NH,317,286,281,N,,male,yes,5,2023-02-06T00:00:00Z,0,02/23
NCNH423_317_10,423,Y,N,NC,NH,317,286,281,N,,male,yes,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,1,2022-09-05T00:00:00Z,1.666666667,09/22
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,2,2022-10-12T00:00:00Z,1,10/22
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,5,2023-02-06T00:00:00Z,0.142857143,02/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,6,2023-03-06T00:00:00Z,0.357142857,03/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,7,2023-04-09T00:00:00Z,0.2142857145,04/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,8,2023-04-30T00:00:00Z,0.642857143,05/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,9,2023-05-29T00:00:00Z,1.142857143,06/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,10,2023-06-25T00:00:00Z,0.9285714285,07/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,11,2023-07-30T00:00:00Z,0.5714285715,08/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,12,2023-09-06T00:00:00Z,0.5,09/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,13,2023-10-01T00:00:00Z,0.25,10/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,14,2023-10-30T00:00:00Z,0.0714285715,11/23
NCNH424_317_91,424,Y,Y,NC,NH,317,232,232,N,,male,,15,2023-11-27T00:00:00Z,0,12/23
NCNH425_317_93,425,Y,Y,NC,NH,317,284,284,N,,male,,1,2022-09-05T00:00:00Z,2.333333333,09/22
NCNH425_317_93,425,Y,Y,NC,NH,317,284,284,N,,male,,2,2022-10-12T00:00:00Z,1.5,10/22
NCNH425_317_93,425,Y,Y,NC,NH,317,284,284,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH425_317_93,425,Y,Y,NC,NH,317,284,284,N,,male,,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNH425_317_93,425,Y,Y,NC,NH,317,284,284,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH425_317_93,425,Y,Y,NC,NH,317,284,284,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH427_317_93,427,Y,Y,NC,NH,317,234,234,N,,female,,1,2022-09-05T00:00:00Z,1,09/22
NCNH427_317_93,427,Y,Y,NC,NH,317,234,234,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNH427_317_93,427,Y,Y,NC,NH,317,234,234,N,,female,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH427_317_93,427,Y,Y,NC,NH,317,234,234,N,,female,,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNH427_317_93,427,Y,Y,NC,NH,317,234,234,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH427_317_93,427,Y,Y,NC,NH,317,234,234,N,,female,,6,2023-03-06T00:00:00Z,0.357142857,03/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,1,2022-09-05T00:00:00Z,1.125,09/22
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,7,2023-04-09T00:00:00Z,0.2142857145,04/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,8,2023-05-01T00:00:00Z,0.357142857,05/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,9,2023-05-29T00:00:00Z,0.857142857,06/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,10,2023-06-25T00:00:00Z,1.142857143,07/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,11,2023-07-30T00:00:00Z,0.642857143,08/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,12,2023-09-06T00:00:00Z,0.2142857145,09/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,13,2023-10-01T00:00:00Z,0.4375,10/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,14,2023-10-30T00:00:00Z,0.2857142855,11/23
NCNH435_310_15,435,Y,N,NC,NH,310,223,223,N,,male,,15,2023-11-27T00:00:00Z,0.2857142855,12/23
